,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,Gross.Salary0
1551,0,0,0,0,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3260
1552,0,0,0,1,0,0,0,0.178631,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3260
1553,0,0,1,0,0,0,0,0.312737402,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3461
1554,1,0,0,0,0,0,0,0.375689879,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3528
1555,1,0,0,0,0,1,0,0.406291241,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3257
1556,1,0,1,0,0,0,0,0.21668791,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3628
1557,0,0,0,0,0,0,0,0.193444855,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3145
1558,0,0,0,1,0,0,0,0.344516381,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3100
1559,1,0,0,0,0,0,0,0.21117878,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3458
1560,0,0,0,1,0,0,0,0.189832744,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3260
1561,1,0,0,0,1,0,0,0.312737402,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3288
1562,0,0,0,0,0,1,0,0.22988159,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3130
1563,0,0,0,1,0,1,0,0.240567173,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,2920
1564,0,0,0,0,1,0,0,0.223697835,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,2920
1565,1,0,0,1,0,0,0,0.268420235,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3628
1566,0,0,0,1,0,0,0,0.260630587,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3260
1567,0,0,0,0,0,0,0,0.312737402,0,0.666666667,0.666335321,0.845154255,0.954114042,0,0,0,0,0,0,3584.67
1568,0,0,0,0,0,0,0,0.221417655,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,2960
1569,0,0,1,0,0,0,0,0.196660885,0,0.666666667,0.666335321,0.828078671,0.954114042,0,0,0,0,0,0,3444
1570,1,0,0,0,0,0,0,0.312737402,0,0.666666667,0.666335321,0,0,0,0,0,0,0,1,3288
1571,1,0,0,0,0,0,0,0.447977087,0,0.666666667,0.666335321,0,0,0,0,1,0,0,0,3390
1572,0,0,0,0,0,0,1,0.167767861,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3060
1573,0,0,0,0,0,0,0,0.280316229,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3090
1574,0,0,0,1,0,1,0,0.152766308,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3350
1575,0,0,1,0,0,0,0,0.223178071,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3047
1576,0,0,0,0,0,0,0,0.280316229,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3160
1577,1,0,0,0,0,0,0,0.3721175,0,0.666666667,0.666335321,0.894427191,0.954806843,0,0,0,0,0,1,4118.66
1578,1,0,0,1,0,0,0,0.283064529,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3628
1579,0,0,0,0,0,0,0,0.312737402,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3090
1580,1,0,0,0,1,0,0,0.266645051,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3328
1581,1,0,0,1,0,0,0,0.312737402,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3628
1582,0,0,1,0,0,0,0,0.344516381,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3444
1583,0,0,0,1,0,0,0,0.280316229,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3260
1584,0,0.928282777,0,0,0,0,0,0.19765402,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3444
1585,0,0,0,0,1,0,0,0.690967652,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3105
1586,0,0,1,0,0,0,0,0.312737402,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3444
1587,0,0,0,1,0,0,0,0.344516381,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3260
1588,0,0,0,0,0,0,0,0.183145683,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,2920
1589,0,0,0,0,1,0,0,0.312737402,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,2960
1590,0,0,0,0,0,0,0,0.129578831,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,2920
1591,0,0,0,0,0,0,0,0.312737402,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3160
1592,0,0,0,1,0,0,0,0.280316229,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3260
1593,1,1,0,0,0,0,0,0.312737402,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3904
1594,0,0,0,0,0,0,0,0.312737402,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3090
1595,0,0,0,0,0,0,0,0.312737402,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3160
1596,0,1,0,0,0,0,0,0.375689879,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3620
1597,0,0,0,0,0,0,0,0.375689879,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3001
1598,1,0,0,0,0,0,0,0.375689879,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3458
1599,0,0,0,1,0,0,0,0.312737402,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3260
1600,1,0,1,0,0,0,0,0.233997512,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3628
1601,1,0,0,0,0,0,0,0.344516381,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3528
1602,1,0,0,0,0,0,0,0.344516381,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3528
1603,1,0,0,0,0,0,0,0.436350857,0,0.666666667,0.666335321,0,0,0,0,1,0,0,0,3160
1604,0,0,0,0,0,1,0,0.312737402,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,2960
1605,1,0,0,1,0,0,0,0.363821912,0,0.666666667,0.666335321,0.894427191,0.956701782,0,0,0,0,0,0,4164.66
1606,0,0,0,0,0,0,0,0.176314828,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3090
1607,1,0,0,1,0,0,0,0.375689879,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3628
1608,0,0,0,0,0,0,0,0.395929605,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3048
1609,0,0.96050137,0,0,0,1,0,0.309820576,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3454
1610,0,0,0,0,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3050
1611,1,0,0,1,0,0,0,0.375689879,0,0.666666667,0.666335321,0.878310066,0.957025496,0,0,0,0,0,0,3628
1612,0,0,0,1,0,0,0,0.606740864,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3260
1613,0,0,0,1,0,0,0,0.249683802,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3260
1614,1,0,0,1,0,0,0,0.344516381,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3628
1615,0,0,0,0,0,0,0,0.245922682,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3345
1616,1,0,0,0,0,0,0,0.312737402,0,0.666666667,0.666335321,0,0,0,0,0,0,0,1,3518
1617,1,0,0,0,0,0,0,0.284325056,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3528
1618,0,0,0,0,0,0,0,0.312737402,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3325
1619,0,0,0,0,0,0,1,0.185164139,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3060
1620,1,0,0,0,0,0,0,0.285237089,0,0.666666667,0.666335321,0,0,0,0,0,0,1,0,2990
1621,0,0,0,0,0,0,0,0.312737402,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,2875
1622,0,0,0,0,0,0,0,0.346354945,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,2880
1623,0,0,0,0,0,0,0,0.375689879,0,0.666666667,0.666335321,0,0,0,0,0,0,0,1,3150
1624,1,0,0,0,0,0,0,0.523545922,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3620
1625,1,0,0,0,0,0,0,0.344516381,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3528
1626,1,0,1,0,0,0,0,0.406291241,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3911
1627,0,0,0,0,0,0,0,0.344516381,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3248
1628,0,0,0,0,0,0,0,0.32380206,1,0.666666667,0.666335321,0,0,0,0,0,0,0,0,4180
1629,1,0,0,0,0,0,0,0.200296704,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3484
1630,0,0,0,0,0,0,1,0.139362952,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,2973
1631,0,0,0,1,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3260
1632,1,0,0,1,0,0,0,0.236122246,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3628
1633,1,0,0,0,0,0,0,0.344516381,0,0.666666667,0.666335321,0,0,0,0,0,1,0,0,3188
1634,1,0,1,0,0,0,0,0.494953724,0,0.666666667,0.666335321,0,0,0,1,0,0,0,0,3904
1635,0,0,0,0,0,0,0,0.312737402,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3160
1636,0,0,0,1,0,0,0,0.280316229,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3260
1637,1,0,0,1,0,0,0,0.252828949,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3100
1638,1,0,0,0,0,0,0,0.46589652,0,0.666666667,0.666335321,0,0,0,0,1,0,0,0,3310
1639,0,0,0,0,0,0,0,0.312737402,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3313.33
1640,1,0,0,1,0,0,0,0.259174009,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3628
1641,0,0,0,0,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3260
1642,1,0,0,0,0,0,0,0.375689879,0,0.666666667,0.666335321,0,0,0,0,1,0,0,0,3288
1643,0,0,0,1,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3260
1644,1,0,0,1,0,0,0,0.344516381,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3628
1645,1,0,0,0,0,0,0,0.280316229,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3812
1646,1,0,0,0,0,0,0,0.272973512,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3418
1647,1,0,0,0,0,0,0,0.23911756,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3328
1648,0,0,1,0,0,0,0,0.280316229,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3440
1649,0,0,0,0,0,0,0,0.242001069,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3050
1650,1,0,0,1,0,0,0,0.182983517,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3628
1651,0,1,0,0,0,0,0,0.312737402,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3620
1652,0,0,0,1,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3260
1653,0,0,0,0,0,0,0,0.191646426,0,0.666666667,0.666335321,0,0,1,0,0,0,0,0,3260
1654,0,0,0,1,0,0,0,0.225611332,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3260
1655,0,0,0,0,0,0,0,0.436350857,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3294
1656,0,0,0,0,0,0,0,0.280316229,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3160
1657,0,1,0,0,0,0,0,0.280316229,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3444
1658,1,0,0,1,0,0,0,0.344516381,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3628
1659,0,0,0,0,0,0,0,0.280316229,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3110
1660,1,0,0,1,0,0,0,0.344516381,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3628
1661,0,0,0,1,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3260
1662,1,0,0,0,0,0,0,0.256048413,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3484
1663,0,0,0,1,0,0,0,0.157858978,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3260
1664,0,0,1,0,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3260
1665,1,0,0,1,0,0,0,0.241091686,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3628
1666,0,0,0,0,0,0,0,0.190873729,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3260
1667,0,0,0,0,0,0,0,0.173975668,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3050
1668,0,0,0,1,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3260
1669,1,0,1,0,0,0,0,0.312737402,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3628
1670,0,0,1,0,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3260
1671,0,0,0,1,0,0,0,0.223635944,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3260
1672,0,0,0,1,0,0,0,0.251791516,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3680
1673,0,0,0,0,0,0,0,0.280316229,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3335
1674,1,1,0,0,0,0,0,0.344516381,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3382
1675,1,0,0,0,0,0,0,0.344516381,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3628
1676,0,0,0,1,0,0,0,0.312737402,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3260
1677,0,0,0,1,0,0,0,0.280316229,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3300
1678,0,0,0,0,0,0,0,0.312737402,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3200
1679,0,0,0,0,0,0,0,0.172178343,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3110
1680,0,0,0,0,0,0,0,0.312737402,0,0.666666667,0.666335321,0,0,0,0,0,0,1,0,3150
1681,0,0,0,0,0,0,0,0.312737402,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3200
1682,0,0,0,0,1,0,0,0.312737402,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3250
1683,0,0,0,1,0,1,0,0.344516381,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3234
1684,0,0,0,1,0,0,0,0.151588668,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3260
1685,1,0,0,1,0,0,0,0.294045171,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3628
1686,0,0,0,0,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3110
1687,0,0,0,1,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3260
1688,1,0,0,1,0,0,0,0.185755371,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3628
1689,0,0,0,0,0,0,0,0.157927958,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3110
1690,0,0,0,1,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3260
1691,0,0,0,1,0,0,0,0.185164139,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3260
1692,0,0,0,1,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3260
1693,0,0,0,1,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3260
1694,0,0,0,0,0,0,0,0.184816031,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3110
1695,0,0,1,0,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3444
1696,0,0,0,1,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3260
1697,0,0,0,0,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3110
1698,0,0,0,0,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3110
1699,0,0,0,0,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3110
1700,0,0,1,0,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3444
1701,0,0,0,1,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3260
1702,0,0,0,0,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3110
1703,0,0,0,0,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3110
1704,0,0,0,0,0,0,0,0.183145683,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3260
1705,0,0,0,1,0,0,0,0.229191552,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3260
1706,1,0,0,1,0,0,0,0.312737402,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3628
1707,0,0,0,0,0,0,0,0.514686198,0,0.666666667,0.666335321,0,0,0,0,1,0,0,0,4082
1708,0,0,0,0,0,0,1,0.280316229,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3060
1709,1,0,0,0,0,0,0,0.344516381,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3528
1710,1,0,0,1,0,0,0,0.312737402,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3628
1711,1,0,0,1,0,0,0,0.344516381,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3628
1712,0,0,0,1,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3260
1713,1,0,0,1,0,0,0,0.312737402,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3628
1714,0,0,0,0,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3110
1715,0,0,0,0,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3444
1716,0,0,0,0,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3116
1717,0,0,0,0,0,0,0,0.280316229,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3076
1718,1,0,0,1,0,0,0,0.344516381,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3812
1719,0,0,0,1,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3260
1720,0,0,1,0,0,0,0,0.295813994,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3628
1721,1,0,1,0,0,0,0,0.312737402,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3628
1722,0,0,0,0,0,0,0,0.227933883,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3298
1723,0,0,0,0,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,2960
1724,0,0,0,0,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3110
1725,0,0,0,1,0,0,0,0.123642672,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3260
1726,1,0,0,1,0,0,0,0.262817359,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3628
1727,0,0,0,1,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3444
1728,1,0,0,0,0,0,0,0.406291241,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3200
1729,0,0,0,0,0,0,0,0.222719237,0,0.666666667,0.666335321,0,0,1,0,0,0,0,0,3260
1730,0,0,0,0,0,0,0,0.133679971,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3480
1731,1,0,0,1,0,0,0,0.286253896,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3628
1732,0,0,0,0,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3160
1733,1,0,0,0,0,0,0,0.406291241,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3767
1734,1,0,0,1,0,0,0,0.312737402,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3812
1735,0,0,0,0,0,0,1,0.146568462,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,2960
1736,0,1,0,0,0,0,0,0.280316229,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3444
1737,1,0,0,1,0,0,0,0.406291241,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3628
1738,0,0,0,0,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,2960
1739,0,0,0,0,0,0,0,0.224341292,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3160
1740,0,0,0,0,0,0,0,0.224552929,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3260
1741,1,0,0,0,0,0,0,0.273725393,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3413
1742,0,0,0,1,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,1,0,0,0,0,3260
1743,0,0,0,1,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3260
1744,0,0,0,1,0,0,0,0.213380512,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3260
1745,0,0,0,1,0,0,0,0.213380512,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3260
1746,1,0,1,0,0,0,0,0.344516381,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3812
1747,0,0,0,1,0,0,0,0.280316229,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3260
1748,0,0,0,0,0,0,0,0.280316229,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3160
1749,0,0,0,0,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3444
1750,1,0,0,1,0,0,0,0.252478904,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3628
1751,1,0,0,1,0,0,0,0.312737402,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3628
1752,0,0.930998647,0,0,0,0,0,0.260620801,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3400
1753,1,0,0,0,0,0,0,0.375689879,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3478
1754,0,0,1,0,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,1,0,0,0,0,3444
1755,0,0,0,0,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3000
1756,1,0,0,1,0,0,0,0.312737402,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3628
1757,0,0,0,0,0,0,0,0.908284741,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3120
1758,0,0,0,1,0,0,0,0.280316229,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3444
1759,0,0,0,0,0,0,0,0.132996037,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3150
1760,1,0,0,1,0,0,0,0.163643441,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3628
1761,1,0,0,0,0,0,0,0.344516381,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3520
1762,1,0,1,0,0,0,0,0.259174009,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3628
1763,1,1,0,0,0,0,0,0.312737402,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3812
1764,0,0,0,0,0,0,0,0.153447672,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3050
1765,0,0,0,0,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3050
1766,0,0,0,0,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3160
1767,0,0,0,1,0,0,0,0.213380512,0,0.666666667,0.666335321,0,0,0,1,0,0,0,0,3260
1768,1,1,0,0,0,0,0,0.312737402,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3996
1769,0,0,0,0,0,0,0,0.214871698,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3110
1770,0,0,0,1,0,0,0,0.312737402,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3444
1771,1,0,0,1,0,0,0,0.344516381,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3628
1772,0,1,0,0,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3628
1773,0,0,0,0,0,0,0,0.197373765,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3160
1774,1,1,0,0,0,0,0,0.312737402,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3996
1775,0,1,0,0,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3260
1776,0,0,0,0,0,0,0,0.280316229,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3160
1777,1,0,1,0,0,0,0,0.375689879,0,0.666666667,0.666335321,0.878310066,0.963186464,0,0,0,0,0,0,3812
1778,0,1,0,0,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3444
1779,0,0,0,0,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3160
1780,0,0,0,0,0,0,0,0.176751441,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3110
1781,0,1,0,0,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3444
1782,0,0,0,0,0,0,0,0.159791038,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3160
1783,0,0,0,1,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3260
1784,0,0,0,0,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3160
1785,0,0,0,1,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3260
1786,0,0,0,0,0,0,0,0.247212281,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3160
1787,0,0,0,1,0,0,0,0.167462935,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3260
1788,0,0,0,0,0,0,0,0.247212281,0,0.666666667,0.666335321,0.810643483,0.963511274,0,0,0,0,0,0,3628
1789,1,0,0,0,0,1,0,0.266868395,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3300
1790,0,0,0,0,0,0,0,0.280316229,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,2960
1791,0,0,0,0,0,0,0,0.151588668,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3050
1792,0,0,0,0,0,0,0,0.280316229,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3160
1793,0,1,0,0,0,0,0,0.280316229,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3812
1794,0,0,0,1,0,0,0,0.194159509,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3260
1795,0,0,0,0,0,0,1,0.344516381,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,2875
1796,1,0,0,0,0,0,0,0.243405498,0,0.666666667,0.666335321,0,0,0,0,0,0,0,0,3478
1797,0,0,0,1,0,0,0,0.247212281,0,0.666666667,0.666335321,0.810643483,0.963836137,0,0,0,0,0,0,3260
